memberid,product_name,sn_rec_rule_id,sn_rec_kxReco,sn_rec_source,sn_rec_score
VwPmkuswme,Hotel Referral,3,Flight Search,product_name,0.072363887
VwPmkuswme,Hotel Referral,4,Event Referral,product_name,0.059958649
VwPmkuswme,Hotel Referral,5,Cruise Referral,product_name,0.052377671
VWwLqpIVUV,Event Referral,1,Hotel Referral,product_name,0.256637168
VWwLqpIVUV,Event Referral,2,Flight Referral,product_name,0.126843658
VWwLqpIVUV,Event Referral,3,Hotel Search,product_name,0.088495575
VWwLqpIVUV,Event Referral,4,Flight Search,product_name,0.067846608
VWwLqpIVUV,Event Referral,5,Cruise Referral,product_name,0.056047198
VWxnaLvzOu,Hotel Referral,1,Flight Referral,product_name,0.119917298
VWxnaLvzOu,Hotel Referral,2,Hotel Search,product_name,0.105444521
VWxnaLvzOu,Hotel Referral,3,Flight Search,product_name,0.072363887
VWxnaLvzOu,Hotel Referral,4,Event Referral,product_name,0.059958649
VWxnaLvzOu,Hotel Referral,5,Cruise Referral,product_name,0.052377671
VwYXGgiklz,Hotel Referral,1,Flight Referral,product_name,0.119917298
VwYXGgiklz,Hotel Referral,2,Hotel Search,product_name,0.105444521
VwYXGgiklz,Hotel Referral,3,Flight Search,product_name,0.072363887
VwYXGgiklz,Hotel Referral,4,Event Referral,product_name,0.059958649
VwYXGgiklz,Hotel Referral,5,Cruise Referral,product_name,0.052377671
vXakrYdQLY,Hotel Search,1,Hotel Referral,product_name,0.35334873
vXakrYdQLY,Hotel Search,2,Flight Search,product_name,0.145496536
vXakrYdQLY,Hotel Search,3,Flight Referral,product_name,0.136258661
vXakrYdQLY,Hotel Search,4,Car Search,product_name,0.076212471
vXakrYdQLY,Hotel Search,5,Event Referral,product_name,0.069284065
VxbTWTqCJC,Flight Search,1,Hotel Referral,product_name,0.284552846
VxbTWTqCJC,Flight Search,2,Flight Referral,product_name,0.192411924
VxbTWTqCJC,Flight Search,3,Hotel Search,product_name,0.170731707
VxbTWTqCJC,Flight Search,4,Event Referral,product_name,0.062330623
VxbTWTqCJC,Flight Search,5,Car Search,product_name,0.062330623
VXDDBlZNyh,Flight Referral,1,Hotel Referral,product_name,0.242002782
VXDDBlZNyh,Flight Referral,2,Flight Search,product_name,0.098748261
VXDDBlZNyh,Flight Referral,3,Hotel Search,product_name,0.082058414
VXDDBlZNyh,Flight Referral,4,Event Referral,product_name,0.059805285
VXDDBlZNyh,Flight Referral,5,Cruise Referral,product_name,0.059805285
vxqBglfgPC,Hotel Referral,1,Flight Referral,product_name,0.119917298
vxqBglfgPC,Hotel Referral,2,Hotel Search,product_name,0.105444521
vxqBglfgPC,Hotel Referral,3,Flight Search,product_name,0.072363887
vxqBglfgPC,Hotel Referral,4,Event Referral,product_name,0.059958649
vxqBglfgPC,Hotel Referral,5,Cruise Referral,product_name,0.052377671
VxrrgGsZqM,Car Referral,1,Hotel Referral,product_name,0.233333333
VxrrgGsZqM,Car Referral,2,Flight Referral,product_name,0.213333333
VxrrgGsZqM,Car Referral,3,Hotel Search,product_name,0.166666667
VxrrgGsZqM,Car Referral,4,Event Referral,product_name,0.106666667
VxrrgGsZqM,Car Referral,5,Cruise Referral,product_name,0.066666667
VYIuMPXFts,Hotel Search,1,Hotel Referral,product_name,0.35334873
VYIuMPXFts,Hotel Search,2,Flight Search,product_name,0.145496536
VYIuMPXFts,Hotel Search,3,Flight Referral,product_name,0.136258661
VYIuMPXFts,Hotel Search,4,Car Search,product_name,0.076212471
VYIuMPXFts,Hotel Search,5,Event Referral,product_name,0.069284065
VyKeRggQIX,Flight Referral,1,Hotel Referral,product_name,0.242002782
VyKeRggQIX,Flight Referral,2,Flight Search,product_name,0.098748261
VyKeRggQIX,Flight Referral,3,Hotel Search,product_name,0.082058414
VyKeRggQIX,Flight Referral,4,Event Referral,product_name,0.059805285
VyKeRggQIX,Flight Referral,5,Cruise Referral,product_name,0.059805285
vyVenpIwJA,Flight Referral,1,Hotel Referral,product_name,0.242002782
vyVenpIwJA,Flight Referral,2,Flight Search,product_name,0.098748261
vyVenpIwJA,Flight Referral,3,Hotel Search,product_name,0.082058414
vyVenpIwJA,Flight Referral,4,Event Referral,product_name,0.059805285
vyVenpIwJA,Flight Referral,5,Cruise Referral,product_name,0.059805285
vyzdWCijqS,Car Referral,1,Hotel Referral,product_name,0.380952381
vyzdWCijqS,Car Referral,2,Hotel Search,product_name,0.314285714
vyzdWCijqS,Car Referral,3,Flight Search,product_name,0.219047619
vyzdWCijqS,Car Referral,4,Flight Referral,product_name,0.213333333
vyzdWCijqS,Car Referral,5,Event Referral,product_name,0.106666667
vzhfiTGDBf,Hotel Referral,1,Flight Referral,product_name,0.119917298
vzhfiTGDBf,Hotel Referral,2,Hotel Search,product_name,0.105444521
vzhfiTGDBf,Hotel Referral,3,Flight Search,product_name,0.072363887
vzhfiTGDBf,Hotel Referral,4,Event Referral,product_name,0.059958649
vzhfiTGDBf,Hotel Referral,5,Cruise Referral,product_name,0.052377671
vznJNTFTme,Hotel Referral,1,Flight Referral,product_name,0.119917298
vznJNTFTme,Hotel Referral,2,Hotel Search,product_name,0.105444521
vznJNTFTme,Hotel Referral,3,Flight Search,product_name,0.072363887
vznJNTFTme,Hotel Referral,4,Event Referral,product_name,0.059958649
vznJNTFTme,Hotel Referral,5,Cruise Referral,product_name,0.052377671
VZsRCcrRRa,Hotel Referral,1,Flight Referral,product_name,0.119917298
VZsRCcrRRa,Hotel Referral,2,Hotel Search,product_name,0.105444521
VZsRCcrRRa,Hotel Referral,3,Flight Search,product_name,0.072363887
VZsRCcrRRa,Hotel Referral,4,Event Referral,product_name,0.059958649
VZsRCcrRRa,Hotel Referral,5,Cruise Referral,product_name,0.052377671
VzXxXGItej,Event Referral,1,Hotel Referral,product_name,0.256637168
VzXxXGItej,Event Referral,2,Flight Referral,product_name,0.126843658
VzXxXGItej,Event Referral,3,Hotel Search,product_name,0.105444521
VzXxXGItej,Event Referral,4,Flight Search,product_name,0.072363887
VzXxXGItej,Event Referral,5,Event Referral,product_name,0.059958649
wAGdotPirr,Cruise Referral,1,Hotel Referral,product_name,0.263888889
wAGdotPirr,Cruise Referral,2,Flight Referral,product_name,0.149305556
wAGdotPirr,Cruise Referral,3,Hotel Search,product_name,0.105444521
wAGdotPirr,Cruise Referral,4,Flight Search,product_name,0.072363887
wAGdotPirr,Cruise Referral,5,Event Referral,product_name,0.065972222
wAmsttWEsH,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
wAmsttWEsH,Groupon Getaways,2,Flight Referral,product_name,0.130952381
wAmsttWEsH,Groupon Getaways,3,Hotel Search,product_name,0.119047619
wAmsttWEsH,Groupon Getaways,4,Package Referral,product_name,0.077380952
wAmsttWEsH,Groupon Getaways,5,Flight Search,product_name,0.072363887
wazfjxzJJA,Hotel Referral,1,Hotel Referral,product_name,0.256637168
wazfjxzJJA,Hotel Referral,2,Flight Referral,product_name,0.126843658
wazfjxzJJA,Hotel Referral,3,Hotel Search,product_name,0.105444521
wazfjxzJJA,Hotel Referral,4,Flight Search,product_name,0.072363887
wazfjxzJJA,Hotel Referral,5,Event Referral,product_name,0.059958649
WbAueoltMy,Flight Referral,1,Hotel Referral,product_name,0.242002782
WbAueoltMy,Flight Referral,2,Flight Search,product_name,0.098748261
WbAueoltMy,Flight Referral,3,Hotel Search,product_name,0.082058414
WbAueoltMy,Flight Referral,4,Event Referral,product_name,0.059805285
WbAueoltMy,Flight Referral,5,Cruise Referral,product_name,0.059805285
wBKxPbfnOL,Flight Search,1,Hotel Referral,product_name,0.284552846
wBKxPbfnOL,Flight Search,2,Flight Referral,product_name,0.192411924
wBKxPbfnOL,Flight Search,3,Hotel Search,product_name,0.170731707
wBKxPbfnOL,Flight Search,4,Event Referral,product_name,0.062330623
wBKxPbfnOL,Flight Search,5,Car Search,product_name,0.062330623
wBxGUbVnuX,Flight Referral,1,Hotel Referral,product_name,0.242002782
wBxGUbVnuX,Flight Referral,2,Flight Search,product_name,0.098748261
wBxGUbVnuX,Flight Referral,3,Hotel Search,product_name,0.082058414
wBxGUbVnuX,Flight Referral,4,Event Referral,product_name,0.059805285
wBxGUbVnuX,Flight Referral,5,Cruise Referral,product_name,0.059805285
wCjLVbBPPx,Hotel Referral,1,Flight Referral,product_name,0.119917298
wCjLVbBPPx,Hotel Referral,2,Hotel Search,product_name,0.105444521
wCjLVbBPPx,Hotel Referral,3,Flight Search,product_name,0.072363887
wCjLVbBPPx,Hotel Referral,4,Event Referral,product_name,0.059958649
wCjLVbBPPx,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WcloFxosIW,Cruise Referral,1,Hotel Referral,product_name,0.263888889
WcloFxosIW,Cruise Referral,2,Flight Referral,product_name,0.149305556
WcloFxosIW,Cruise Referral,3,Hotel Search,product_name,0.09375
WcloFxosIW,Cruise Referral,4,Event Referral,product_name,0.065972222
WcloFxosIW,Cruise Referral,5,Package Referral,product_name,0.0625
wcQZAbjLQO,Flight Search,1,Hotel Referral,product_name,0.284552846
wcQZAbjLQO,Flight Search,2,Flight Referral,product_name,0.192411924
wcQZAbjLQO,Flight Search,3,Hotel Search,product_name,0.170731707
wcQZAbjLQO,Flight Search,4,Event Referral,product_name,0.062330623
wcQZAbjLQO,Flight Search,5,Car Search,product_name,0.062330623
wCyofsLDAo,Registration,1,Hotel Referral,product_name,0.212121212
wCyofsLDAo,Registration,2,Flight Referral,product_name,0.212121212
wCyofsLDAo,Registration,3,Groupon Getaways,product_name,0.151515152
wCyofsLDAo,Registration,4,Event Referral,product_name,0.151515152
wCyofsLDAo,Registration,5,Hotel Search,product_name,0.060606061
wdDWlWtjpv,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
wdDWlWtjpv,Groupon Getaways,2,Flight Referral,product_name,0.130952381
wdDWlWtjpv,Groupon Getaways,3,Hotel Search,product_name,0.119047619
wdDWlWtjpv,Groupon Getaways,4,Package Referral,product_name,0.077380952
wdDWlWtjpv,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
WDecLxxaje,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
WDecLxxaje,Groupon Getaways,2,Flight Referral,product_name,0.130952381
WDecLxxaje,Groupon Getaways,3,Hotel Search,product_name,0.119047619
WDecLxxaje,Groupon Getaways,4,Package Referral,product_name,0.077380952
WDecLxxaje,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
wDMkwoAKpZ,Event Referral,1,Hotel Referral,product_name,0.256637168
wDMkwoAKpZ,Event Referral,2,Flight Referral,product_name,0.126843658
wDMkwoAKpZ,Event Referral,3,Hotel Search,product_name,0.088495575
wDMkwoAKpZ,Event Referral,4,Flight Search,product_name,0.067846608
wDMkwoAKpZ,Event Referral,5,Cruise Referral,product_name,0.056047198
WdTeWoiOuv,Hotel Referral,1,Flight Referral,product_name,0.119917298
WdTeWoiOuv,Hotel Referral,2,Hotel Search,product_name,0.105444521
WdTeWoiOuv,Hotel Referral,3,Flight Search,product_name,0.072363887
WdTeWoiOuv,Hotel Referral,4,Event Referral,product_name,0.059958649
WdTeWoiOuv,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WDWLlbzMIQ,Hotel Referral,1,Hotel Referral,product_name,0.284552846
WDWLlbzMIQ,Hotel Referral,2,Flight Referral,product_name,0.192411924
WDWLlbzMIQ,Hotel Referral,3,Hotel Search,product_name,0.170731707
WDWLlbzMIQ,Hotel Referral,4,Flight Search,product_name,0.072363887
WDWLlbzMIQ,Hotel Referral,5,Event Referral,product_name,0.062330623
wDYewSyJdy,Package Referral,1,Hotel Referral,product_name,0.361344538
wDYewSyJdy,Package Referral,2,Flight Referral,product_name,0.18487395
wDYewSyJdy,Package Referral,3,Cruise Referral,product_name,0.151260504
wDYewSyJdy,Package Referral,4,Groupon Getaways,product_name,0.109243697
wDYewSyJdy,Package Referral,5,Hotel Search,product_name,0.075630252
wdZlQouqYe,Hotel Referral,1,Flight Referral,product_name,0.119917298
wdZlQouqYe,Hotel Referral,2,Hotel Search,product_name,0.105444521
wdZlQouqYe,Hotel Referral,3,Flight Search,product_name,0.072363887
wdZlQouqYe,Hotel Referral,4,Event Referral,product_name,0.059958649
wdZlQouqYe,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WEEwHstBpJ,Cruise Referral,1,Hotel Referral,product_name,0.263888889
WEEwHstBpJ,Cruise Referral,2,Flight Referral,product_name,0.149305556
WEEwHstBpJ,Cruise Referral,3,Hotel Search,product_name,0.09375
WEEwHstBpJ,Cruise Referral,4,Event Referral,product_name,0.065972222
WEEwHstBpJ,Cruise Referral,5,Package Referral,product_name,0.0625
wEfzoWGNwD,Hotel Referral,1,Flight Referral,product_name,0.119917298
wEfzoWGNwD,Hotel Referral,2,Hotel Search,product_name,0.105444521
wEfzoWGNwD,Hotel Referral,3,Flight Search,product_name,0.072363887
wEfzoWGNwD,Hotel Referral,4,Event Referral,product_name,0.059958649
wEfzoWGNwD,Hotel Referral,5,Cruise Referral,product_name,0.052377671
weIyWbBIzX,Services,1,Hotel Referral,product_name,0.12
weIyWbBIzX,Services,2,Flight Referral,product_name,0.12
weIyWbBIzX,Services,3,Flight Search,product_name,0.08
weIyWbBIzX,Services,4,Cruise Referral,product_name,0.08
weIyWbBIzX,Services,5,Car Referral,product_name,0.08
wEjHcwOUxB,Hotel Referral,1,Flight Referral,product_name,0.119917298
wEjHcwOUxB,Hotel Referral,2,Hotel Search,product_name,0.105444521
wEjHcwOUxB,Hotel Referral,3,Flight Search,product_name,0.072363887
wEjHcwOUxB,Hotel Referral,4,Event Referral,product_name,0.059958649
wEjHcwOUxB,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WeLOWsjbSH,Flight Search,1,Hotel Referral,product_name,0.284552846
WeLOWsjbSH,Flight Search,2,Flight Referral,product_name,0.192411924
WeLOWsjbSH,Flight Search,3,Hotel Search,product_name,0.170731707
WeLOWsjbSH,Flight Search,4,Event Referral,product_name,0.062330623
WeLOWsjbSH,Flight Search,5,Car Search,product_name,0.062330623
WeovmfAzgC,Hotel Referral,1,Flight Referral,product_name,0.119917298
WeovmfAzgC,Hotel Referral,2,Hotel Search,product_name,0.105444521
WeovmfAzgC,Hotel Referral,3,Flight Search,product_name,0.072363887
WeovmfAzgC,Hotel Referral,4,Event Referral,product_name,0.059958649
WeovmfAzgC,Hotel Referral,5,Cruise Referral,product_name,0.052377671
wewsCwYlNk,Hotel Referral,1,Flight Referral,product_name,0.119917298
wewsCwYlNk,Hotel Referral,2,Hotel Search,product_name,0.105444521
wewsCwYlNk,Hotel Referral,3,Flight Search,product_name,0.072363887
wewsCwYlNk,Hotel Referral,4,Event Referral,product_name,0.059958649
wewsCwYlNk,Hotel Referral,5,Cruise Referral,product_name,0.052377671
wFeuNnXfXW,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
wFeuNnXfXW,Groupon Getaways,2,Flight Referral,product_name,0.130952381
wFeuNnXfXW,Groupon Getaways,3,Hotel Search,product_name,0.119047619
wFeuNnXfXW,Groupon Getaways,4,Package Referral,product_name,0.077380952
wFeuNnXfXW,Groupon Getaways,5,Cruise Referral,product_name,0.06547619
wfGDsjKrVa,Event Referral,1,Hotel Referral,product_name,0.256637168
wfGDsjKrVa,Event Referral,2,Flight Referral,product_name,0.126843658
wfGDsjKrVa,Event Referral,3,Hotel Search,product_name,0.088495575
wfGDsjKrVa,Event Referral,4,Flight Search,product_name,0.067846608
wfGDsjKrVa,Event Referral,5,Cruise Referral,product_name,0.056047198
wFMEsjwlvF,Hotel Referral,1,Hotel Referral,product_name,0.35334873
wFMEsjwlvF,Hotel Referral,2,Flight Search,product_name,0.145496536
wFMEsjwlvF,Hotel Referral,3,Flight Referral,product_name,0.136258661
wFMEsjwlvF,Hotel Referral,4,Hotel Search,product_name,0.105444521
wFMEsjwlvF,Hotel Referral,5,Car Search,product_name,0.076212471
WfnzSfNurX,Groupon Getaways,1,Hotel Referral,product_name,0.327380952
WfnzSfNurX,Groupon Getaways,2,Flight Referral,product_name,0.212121212
WfnzSfNurX,Groupon Getaways,3,Groupon Getaways,product_name,0.151515152
WfnzSfNurX,Groupon Getaways,4,Event Referral,product_name,0.151515152
WfnzSfNurX,Groupon Getaways,5,Hotel Search,product_name,0.119047619
wFOsXFNNnS,Flight Referral,1,Hotel Referral,product_name,0.242002782
wFOsXFNNnS,Flight Referral,2,Flight Search,product_name,0.098748261
wFOsXFNNnS,Flight Referral,3,Hotel Search,product_name,0.082058414
wFOsXFNNnS,Flight Referral,4,Event Referral,product_name,0.059805285
wFOsXFNNnS,Flight Referral,5,Cruise Referral,product_name,0.059805285
wFQlIwMJIa,Cruise Referral,1,Hotel Referral,product_name,0.327380952
wFQlIwMJIa,Cruise Referral,2,Flight Referral,product_name,0.149305556
wFQlIwMJIa,Cruise Referral,3,Hotel Search,product_name,0.119047619
wFQlIwMJIa,Cruise Referral,4,Package Referral,product_name,0.077380952
wFQlIwMJIa,Cruise Referral,5,Event Referral,product_name,0.065972222
wfyKnoYiiS,Hotel Referral,1,Flight Referral,product_name,0.119917298
wfyKnoYiiS,Hotel Referral,2,Hotel Search,product_name,0.105444521
wfyKnoYiiS,Hotel Referral,3,Flight Search,product_name,0.072363887
wfyKnoYiiS,Hotel Referral,4,Event Referral,product_name,0.059958649
wfyKnoYiiS,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WFytsNPuoV,Hotel Referral,1,Hotel Referral,product_name,0.441860465
WFytsNPuoV,Hotel Referral,2,Flight Referral,product_name,0.186046512
WFytsNPuoV,Hotel Referral,3,Hotel Search,product_name,0.11627907
WFytsNPuoV,Hotel Referral,4,Groupon Getaways,product_name,0.093023256
WFytsNPuoV,Hotel Referral,5,Event Referral,product_name,0.093023256
WgDZnsgWbE,Hotel Search,1,Hotel Referral,product_name,0.35334873
WgDZnsgWbE,Hotel Search,2,Flight Search,product_name,0.145496536
WgDZnsgWbE,Hotel Search,3,Flight Referral,product_name,0.136258661
WgDZnsgWbE,Hotel Search,4,Hotel Search,product_name,0.105444521
WgDZnsgWbE,Hotel Search,5,Car Search,product_name,0.076212471
wgFryjfTWn,Hotel Referral,1,Hotel Referral,product_name,0.263888889
wgFryjfTWn,Hotel Referral,2,Flight Referral,product_name,0.149305556
wgFryjfTWn,Hotel Referral,3,Hotel Search,product_name,0.105444521
wgFryjfTWn,Hotel Referral,4,Flight Search,product_name,0.072363887
wgFryjfTWn,Hotel Referral,5,Event Referral,product_name,0.065972222
wGkWySfeiy,Hotel Referral,1,Flight Referral,product_name,0.119917298
wGkWySfeiy,Hotel Referral,2,Hotel Search,product_name,0.105444521
wGkWySfeiy,Hotel Referral,3,Flight Search,product_name,0.072363887
wGkWySfeiy,Hotel Referral,4,Event Referral,product_name,0.059958649
wGkWySfeiy,Hotel Referral,5,Cruise Referral,product_name,0.052377671
wgLfENrpGC,Hotel Referral,1,Flight Referral,product_name,0.119917298
wgLfENrpGC,Hotel Referral,2,Hotel Search,product_name,0.105444521
wgLfENrpGC,Hotel Referral,3,Flight Search,product_name,0.072363887
wgLfENrpGC,Hotel Referral,4,Event Referral,product_name,0.059958649
wgLfENrpGC,Hotel Referral,5,Cruise Referral,product_name,0.052377671
wgLRYNwNFq,Hotel Referral,1,Flight Referral,product_name,0.119917298
wgLRYNwNFq,Hotel Referral,2,Hotel Search,product_name,0.105444521
wgLRYNwNFq,Hotel Referral,3,Flight Search,product_name,0.072363887
wgLRYNwNFq,Hotel Referral,4,Event Referral,product_name,0.059958649
wgLRYNwNFq,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WgRadNZTLY,Hotel Referral,1,Flight Referral,product_name,0.119917298
WgRadNZTLY,Hotel Referral,2,Hotel Search,product_name,0.105444521
WgRadNZTLY,Hotel Referral,3,Flight Search,product_name,0.072363887
WgRadNZTLY,Hotel Referral,4,Event Referral,product_name,0.059958649
WgRadNZTLY,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WGVAIauxCm,Hotel Referral,1,Flight Referral,product_name,0.119917298
WGVAIauxCm,Hotel Referral,2,Hotel Search,product_name,0.105444521
WGVAIauxCm,Hotel Referral,3,Flight Search,product_name,0.072363887
WGVAIauxCm,Hotel Referral,4,Event Referral,product_name,0.059958649
WGVAIauxCm,Hotel Referral,5,Cruise Referral,product_name,0.052377671
WhiCuwJMvC,Cruise Referral,1,Hotel Referral,product_name,0.263888889
WhiCuwJMvC,Cruise Referral,2,Flight Referral,product_name,0.149305556
WhiCuwJMvC,Cruise Referral,3,Hotel Search,product_name,0.09375
WhiCuwJMvC,Cruise Referral,4,Event Referral,product_name,0.065972222
WhiCuwJMvC,Cruise Referral,5,Package Referral,product_name,0.0625
WhIQzwfowp,Registration,1,Hotel Referral,product_name,0.212121212
WhIQzwfowp,Registration,2,Flight Referral,product_name,0.212121212
WhIQzwfowp,Registration,3,Groupon Getaways,product_name,0.151515152
WhIQzwfowp,Registration,4,Event Referral,product_name,0.151515152
WhIQzwfowp,Registration,5,Hotel Search,product_name,0.060606061
